"id,label,modifications,mod_sim,length,first_word,color,oorig_inst_id,n_tokens,n_verbs,n_cj_sb_prep,n_nouns,n_uniq_nouns,n_punct,n_pronouns,n_numbers,n_it,n_spatial,n_temporal,verbs,cj_sb_prep,nouns,instruction,images,id,anns_id,high_descs_id,assignment_id,label,modifications,mod_sim,length,first_word,color,oorig_inst_id,n_tokens,n_verbs,n_cj_sb_prep,n_nouns,n_uniq_nouns,n_punct,n_pronouns,n_numbers,n_it,n_spatial,n_temporal,verbs,cj_sb_prep,nouns,instruction,images",id,anns_id,high_descs_id,assignment_id,label,modifications,mod_sim,length,first_word,color,oorig_inst_id,n_tokens,n_verbs,n_cj_sb_prep,n_nouns,n_uniq_nouns,n_punct,n_pronouns,n_numbers,n_it,n_spatial,n_temporal,verbs,cj_sb_prep,nouns,instruction,images,n_punct_cat,n_punct_bincat,n_cj_sb_prep_cat,n_cj_sb_prep_bincat,n_nouns_cat,n_nouns_bincat,n_uniq_nouns_cat,n_uniq_nouns_bincat,n_numbers_cat,n_numbers_bincat,n_spatial_cat,n_spatial_bincat,n_temporal_cat,n_temporal_bincat,n_it_cat,n_it_bincat,n_pronouns_cat,n_pronouns_bincat,verb_motion_bin,verb_num_motion,verb_motion_cat,verb_direct_interaction_bin,verb_num_direct_interaction,verb_direct_interaction_cat,verb_indirect_interaction_bin,verb_num_indirect_interaction,verb_indirect_interaction_cat,verb_other_bin,verb_num_other,verb_other_cat
,46517,5,5,AD0NVUGLDYDYN_3DIP6YHAPF96SIC9RGIHXV5BR81E84,0,"[(trash bin, oven)]",0.22,6,['put'],['False'],46515,6,1,1,2,2,0,0,0,0,0,0,['put'],['in'],egg=oven,put the egg in the oven,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_clean_then_place_in_recep-Egg-None-GarbageCan-11/trial_T20190906_181033_636334/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[1,2)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,257547,0,0,AJQGWGESKQT4Y_36ZN444YTUPTE4N9QOMLGID5SVYOIN,1,[],1,14,['go'],['True'],257547,14,3,1,2,2,0,0,0,0,1,0,"['go', 'turn', 'face']",['on'],bread=table,Go right and then turn to face the bread on the white table.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_cool_then_place_in_recep-Bread-None-CounterTop-15/trial_T20190909_085557_322273/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[1,2)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,3,3,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,12445,3,1,A2A4UAFZ5LW71K_30BXRYBRP7ET2TZTFK6TWE5A1K7HWR,0,"[(plate, cards)]",0.26,6,['pick'],['True'],12443,6,1,2,2,2,0,0,0,0,0,0,['pick'],"['up', 'from']",card=shelf,pick up blue cards from shelf,/storage/scratch2/share/eb_research/alfred/full_2.1/train/look_at_obj_in_light-Plate-None-FloorLamp-211/trial_T20190907_131058_267698/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[2,3)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,208718,0,4,A3PGS1Q1XAY79I_3DHE4R9OCZ21B6S9D2OLOTXMCDR2GK,0,"[(right, 'left')]",0.64,19,['turn'],['True'],208717,19,3,4,4,4,1,1,0,1,1,0,"['turn', 'walk', 'color']","['to', 'to', 'with', 'on']",left=shelf=gold=disk,Turn to your left and walk to the white shelf with the gold-colored disk on it.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_two_obj_and_place-Vase-None-DiningTable-227/trial_T20190910_073140_762310/raw_images,"n_punct_[1,2)",one_or_more,"n_cj_sb_prep_[4,11)",one_or_more,"n_nouns_[4,5)",one_or_more,"n_uniq_nouns_[4,5)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[1,2)",one_or_more,"n_pronouns_[1,2)",one_or_more,yes_motion,2,2,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,279323,1,0,A320QA9HJFUOZO_3URFVVM168Z21AAIQ6XZEXOICIEZUD,0,"[(trash bin, exit)]",0.18,10,['turn'],['False'],279321,10,2,2,2,2,0,0,0,0,1,0,"['turn', 'walk']","['to', 'in']",exit=corner,Turn right and walk to the exit in the corner,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_and_place_simple-SoapBottle-None-Toilet-408/trial_T20190907_084114_235446/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[2,3)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,2,2,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,23071,0,9,A10AVWALIHR4UQ_3FIUS151DYJJ5BEIG9KTPB7LRS7GGM,1,[],1,18,['turn'],['False'],23071,18,4,2,3,2,1,0,0,0,2,0,"['turn', 'move', 'turn', 'face']","['towards', 'after']",stool=stool=sink,Turn right and move towards the stool. Turn right after the stool and face the sink.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_heat_then_place_in_recep-TomatoSliced-None-SinkBasin-3/trial_T20190906_200951_591592/raw_images,"n_punct_[1,2)",one_or_more,"n_cj_sb_prep_[2,3)",one_or_more,"n_nouns_[3,4)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[2,3)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,4,>4,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,169515,0,2,AFU00NU09CFXE_36V4Q8R5ZNRIVZQGQGCHXGFMO2VQM2,0,"[(gray, 'purple')]",0.67,14,['turn'],['True'],169512,14,2,2,2,2,0,0,0,0,1,0,"['turn', 'move']","['to', 'across']",table=room,turn right and move to the white and purple table across the room.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_two_obj_and_place-Book-None-DiningTable-329/trial_T20190909_062840_678854/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[2,3)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,2,2,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,535386,4,1,A2NGMLBFZ3YQP5_339ANSOTR8J23OGWWO5B8FCUEURKID,1,[],1,17,['pick'],['False'],535386,17,1,4,6,6,1,0,0,0,1,0,['pick'],"['up', 'from', 'to', 'of']",knife=dish=drying=area=left=sink,Pick up the knife from the dish-drying area to the left of the sink.,/storage/scratch2/share/eb_research/alfred/full_2.1/valid_seen/pick_heat_then_place_in_recep-TomatoSliced-None-CounterTop-12/trial_T20190907_102658_284984/raw_images,"n_punct_[1,2)",one_or_more,"n_cj_sb_prep_[4,11)",one_or_more,"n_nouns_[5,20)",one_or_more,"n_uniq_nouns_[5,13)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,524411,2,1,A272X64FOZFYLB_3KWTYT0873K1B63ZA4YIY6L4YSZL5K,1,[],1,10,['pick'],['False'],524411,10,1,2,3,3,0,0,0,0,0,0,['pick'],"['up', 'from']",box=dining=table,Pick up the empty box from the dining table.,/storage/scratch2/share/eb_research/alfred/full_2.1/valid_seen/look_at_obj_in_light-Box-None-DeskLamp-205/trial_T20190907_074425_330493/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[2,3)",one_or_more,"n_nouns_[3,4)",one_or_more,"n_uniq_nouns_[3,4)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,130899,0,3,A3T9K2RY06UO14_3ATTHHXXWDFG8D11RF9HZV4Y4WMIXZ,0,"[(tomato, temperature)]",0.23,7,['heat'],['False'],130898,7,1,1,2,2,0,0,0,0,0,0,['heat'],['in'],temperature=microwave,Heat the temperature in the microwave.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_heat_then_place_in_recep-Tomato-None-SinkBasin-3/trial_T20190909_004608_186817/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[1,2)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,538806,1,1,A98E8M4QLI9RS_3K9FOBBF2KADMKV3ACJLT95SJPXNLV,1,[],1,10,['pick'],['True'],538806,10,1,3,3,3,0,0,0,0,0,0,['pick'],"['up', 'off', 'of']",spray=bottle=counter,pick up the gray spray bottle off of the counter,/storage/scratch2/share/eb_research/alfred/full_2.1/valid_seen/pick_and_place_simple-SprayBottle-None-Toilet-415/trial_T20190909_075955_678702/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[3,4)",one_or_more,"n_nouns_[3,4)",one_or_more,"n_uniq_nouns_[3,4)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,339202,1,0,A32W24TWSWXW_3EG49X351X30FT60PE0S2SETV1N6XH,0,"[(TV, woman)]",0.21,15,['take'],['False'],339199,15,3,1,3,3,0,0,1,0,2,0,"['take', 'turn', 'face']",['on'],step=woman=table,Take five steps forward then turn right to face the woman on a table.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_and_place_with_movable_recep-CreditCard-Box-Sofa-228/trial_T20190908_153135_400446/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[1,2)",one_or_more,"n_nouns_[3,4)",one_or_more,"n_uniq_nouns_[3,4)",one_or_more,"n_numbers_[1,2)",one_or_more,"n_spatial_[2,3)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,2,2,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,449019,3,2,A2A4UAFZ5LW71K_337RC3OW08JI90IEGVGV24F3BSFVL3,0,"[(forward, 'backward')]",0.48,25,['turn'],['False'],449013,25,8,1,2,2,6,0,0,0,7,0,"['turn', 'walk', 'turn', 'walk', 'turn', 'walk', 'turn', 'face']",['on'],microwave=left,"turn right, walk forward, turn right, walk forward, turn right, walk backward, turn to face microwave on the left",/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_and_place_simple-Potato-None-Microwave-30/trial_T20190907_015922_868391/raw_images,"n_punct_[2,11)",one_or_more,"n_cj_sb_prep_[1,2)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[3,13)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,8,>4,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,36407,2,4,A3PPLDHC3CG0YN_3ZR9AIQJUE0E3GWB3EI6WG74P4M04N,0,"[(sink, building)]",0.22,11,['walk'],['False'],36406,11,1,3,3,3,0,0,0,0,1,0,['walk'],"['to', 'of', 'on']",front=building=left,Walk to the front of the building on the left.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_two_obj_and_place-DishSponge-None-CounterTop-421/trial_T20190908_133115_043454/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[3,4)",one_or_more,"n_nouns_[3,4)",one_or_more,"n_uniq_nouns_[3,4)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,1,1,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,90230,1,2,A3UF6XXFFRR237_36ZN444YTUPTE4N9QOMLGID5S5ZIO2,0,"[(knife, train)]",0.19,11,['take'],['False'],90229,11,1,1,4,4,0,0,0,0,0,0,['take'],['to'],train=island=bread=loaf,take the train to the island where the bread loaf is,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_heat_then_place_in_recep-PotatoSliced-None-CounterTop-16/trial_T20190918_151741_704770/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[1,2)",one_or_more,"n_nouns_[4,5)",one_or_more,"n_uniq_nouns_[4,5)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,390737,2,6,A1AKL5YH9NLD2V_3V26SBZTBGVJN94SWTW7VP3XEFFZZI,1,[],1,11,['turn'],['False'],390737,11,2,2,2,2,0,0,0,0,1,0,"['turn', 'walk']","['to', 'on']",clock=desk,Turn left and walk to the clock on the desk.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_two_obj_and_place-AlarmClock-None-Desk-304/trial_T20190910_021303_108559/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[2,3)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,2,2,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,8193,1,5,A3JZLYQ606HJJR_3KXIR214I7XDE1DRMTX3EIGHRF5240,1,[],1,12,['pick'],['True'],8193,12,1,2,2,2,0,0,0,0,0,0,['pick'],"['up', 'on']",cd=surface,Pick up the CD that is on the black flat surface.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_two_obj_and_place-CD-None-Drawer-306/trial_T20190907_025539_829173/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[2,3)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,162403,1,4,A3OYZK65C2G39N_3WMINLGALEUDZX78OVLH4KV5QB2AC4,1,[],1,6,['turn'],['False'],162403,6,2,1,1,1,0,0,0,0,0,0,"['turn', 'walk']",['to'],sink,Turn and walk to the sink,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_clean_then_place_in_recep-AppleSliced-None-Fridge-13/trial_T20190909_062552_139539/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[1,2)",one_or_more,"n_nouns_[1,2)",one_or_more,"n_uniq_nouns_[1,2)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,2,2,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,536040,1,5,A3A0VPWPASCO9J_3FIJLY1B6XVRPDXK4GTF2L53MKEFP4,0,"[(knife, needle)]",0.43,7,['put'],['False'],536039,7,1,1,2,2,0,0,0,0,0,0,['put'],['in'],needle=microwave,Put the needle in the microwave.,/storage/scratch2/share/eb_research/alfred/full_2.1/valid_seen/pick_heat_then_place_in_recep-PotatoSliced-None-SinkBasin-13/trial_T20190909_115736_122556/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[1,2)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,484258,1,4,A12HZGOZQD5YK7_3LUY3GC632REAKIEMXV3ETSMOSBP7I,1,[],1,6,['go'],['False'],484258,6,1,1,1,1,0,0,0,0,0,0,['go'],['to'],sink,Go back to the sink.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_heat_then_place_in_recep-Potato-None-SinkBasin-26/trial_T20190909_095507_426331/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[1,2)",one_or_more,"n_nouns_[1,2)",one_or_more,"n_uniq_nouns_[1,2)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,1,1,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,295821,0,3,A1MKCTVKE7J0ZP_32XVDSJFP2ETIR2XSXXZ0CXHEN42M8,0,"[(mug, beer)]",0.52,7,['chill'],['False'],295820,7,1,1,2,2,0,0,0,0,0,0,['chill'],['in'],beer=fridge,Chill the beer in the fridge.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-18/trial_T20190907_075330_306874/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[1,2)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,12810,2,1,A38Z99XF4NDNH0_3WLEIWSYHRY7QD1M10HM87PLX4WH2B,0,"[(top, 'bottom')]",0.69,15,['pick'],['False'],12808,15,1,4,5,5,0,0,0,0,0,0,['pick'],"['up', 'on', 'of', 'above']",salt=shaker=bottom=counter=dishwasher,Pick up the salt shaker that is on bottom of the counter above the dishwasher,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_and_place_simple-SaltShaker-None-DiningTable-26/trial_T20190907_113833_592985/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[4,11)",one_or_more,"n_nouns_[5,20)",one_or_more,"n_uniq_nouns_[5,13)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,427468,1,0,A1HKHM4NVAO98H_3TS1AR6UQT52J7TK8UZY2ZEIMENF7O,0,"[(bath tub, pool)]",0.63,22,['turn'],['False'],427466,22,4,4,4,4,1,0,0,0,2,0,"['turn', 'walk', 'turn', 'walk']","['over', 'to', 'to', 'of']",pool=end=bath=tub,"turn right and walk over to the pool, then turn left and walk forwards to the end of the bath tub",/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_two_obj_and_place-Candle-None-Drawer-411/trial_T20190909_060014_389023/raw_images,"n_punct_[1,2)",one_or_more,"n_cj_sb_prep_[4,11)",one_or_more,"n_nouns_[4,5)",one_or_more,"n_uniq_nouns_[4,5)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[2,3)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,4,>4,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,295955,0,4,A3F7G1FSFWQPLE_3I2PTA7R3WBFKM4F9WAKHH3G51OKQQ,0,"[(left, 'right')]",0.64,22,['turn'],['False'],295953,22,5,3,4,4,1,0,0,0,2,0,"['turn', 'begin', 'walk', 'turn', 'face']","['across', 'at', 'of']",room=end=counter=toaster,"Turn right and begin walking across the room, turn right at the end of the counter to face the toaster.",/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_cool_then_place_in_recep-WineBottle-None-CounterTop-16/trial_T20190907_165538_792657/raw_images,"n_punct_[1,2)",one_or_more,"n_cj_sb_prep_[3,4)",one_or_more,"n_nouns_[4,5)",one_or_more,"n_uniq_nouns_[4,5)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[2,3)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,4,>4,no_direct_interaction,0,0,no_indirect_interaction,0,0,yes_other,1,1
,363646,0,6,A2JBNDG0U9IA6I_3GD6L00D3VOUEV6Z51M2WF7EG2J1MM,0,"[(sofa, counter)]",0.3,22,['turn'],['False'],363643,22,5,2,3,3,0,1,0,1,2,0,"['turn', 'walk', 'turn', 'walk', 'face']","['around', 'to']",counter=kitchen=table,Turn right and walk straight slightly then turn right around the counter and walk straight to the kitchen table and face it,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_two_obj_and_place-TissueBox-None-DiningTable-230/trial_T20190914_012602_275826/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[2,3)",one_or_more,"n_nouns_[3,4)",one_or_more,"n_uniq_nouns_[3,4)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[2,3)",one_or_more,"n_temporal_[0,1)",none,"n_it_[1,2)",one_or_more,"n_pronouns_[1,2)",one_or_more,yes_motion,5,>4,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,46414,1,0,AWEPZMK7825JQ_30LSNF239XC7M8C67IZ78JQZU6E2I1,1,[],1,9,['turn'],['False'],46414,9,2,1,2,2,0,0,0,0,1,0,"['turn', 'walk']",['to'],recycling=bin,Turn left and walk to the recycling bin.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_clean_then_place_in_recep-Egg-None-GarbageCan-11/trial_T20190906_181033_636334/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[1,2)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,2,2,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,335519,0,5,A2871R3LEPWMMK_3QIYRE09Y6YSBO51LUCL88CCRVVN1J,1,[],1,11,['put'],['False'],335519,11,1,2,3,3,0,0,0,0,1,0,['put'],"['into', 'of']",lettuce=side=sink,Put the lettuce into the left side of the sink.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_cool_then_place_in_recep-Lettuce-None-SinkBasin-25/trial_T20190908_032038_479724/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[2,3)",one_or_more,"n_nouns_[3,4)",one_or_more,"n_uniq_nouns_[3,4)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,115568,1,3,A3PPLDHC3CG0YN_3WR9XG3T66SK02AXS5EYA9XP3ZK47K,0,"[(couch, desk)]",0.56,18,['put'],['True'],115565,18,1,5,5,5,0,0,0,0,1,0,['put'],"['down', 'on', 'in', 'of', 'on']",newspaper=desk=front=cushion=left,Put the newspaper down on the brown desk in front of the black cushion on the left.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_two_obj_and_place-Newspaper-None-Sofa-230/trial_T20190908_035335_001162/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[4,11)",one_or_more,"n_nouns_[5,20)",one_or_more,"n_uniq_nouns_[5,13)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,189084,1,7,A3A0VPWPASCO9J_3CN4LGXD50FB0BSWBMTFO81O1M74Y8,0,"[(apple, bread)]",0.51,10,['pick'],['False'],189083,10,1,3,3,3,0,0,0,0,0,0,['pick'],"['up', 'of', 'on']",piece=bread=counter,Pick up a piece of bread on the counter.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_and_place_with_movable_recep-AppleSliced-Pan-CounterTop-8/trial_T20190909_050420_341473/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[3,4)",one_or_more,"n_nouns_[3,4)",one_or_more,"n_uniq_nouns_[3,4)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,141583,0,0,A3F51C49T9A34D_354P56DE9NUBNCY6EEZX9YXXBZIS7B,0,"[(forward, 'backward')]",0.48,14,['take'],['False'],141582,14,3,1,3,3,0,0,0,0,2,0,"['take', 'turn', 'go']",['to'],step=right=table,take a few steps backward and turn to the right and go the table,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_two_obj_and_place-BreadSliced-None-Fridge-11/trial_T20190908_132230_515563/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[1,2)",one_or_more,"n_nouns_[3,4)",one_or_more,"n_uniq_nouns_[3,4)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[2,3)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,2,2,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,142184,2,2,A3R19ZA45J8915_3QY5DC2MXUB4HI5GL2S9CRS2UMDFUD,1,[],1,13,['turn'],['False'],142184,13,2,4,2,2,0,0,0,0,0,0,"['turn', 'walk']","['around', 'up', 'to', 'of']",foot=bed,Turn around completely and walk up to the foot of the bed.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_and_place_simple-BaseballBat-None-Bed-310/trial_T20190909_013633_346723/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[4,11)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,2,2,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
